manifesto_id,party_id,partyname,election_date,year,language,cmp_code,text
41223_201709,41223,The Left,201709,,german,per503,Die deutsche Regierung trägt Mitschuld an dieser neuen Unordnung unserer Welt.
41223_201709,41223,The Left,201709,,german,per503,Sie hat maßgeblich zu dieser Entwicklung beigetragen.
41223_201709,41223,The Left,201709,,german,per503,"Wohnungen, Lebensmittel, Gesundheit werden zu Märkten für die Spekulation."
41223_201709,41223,The Left,201709,,german,per503,Die Gewinne kommen nur einer Minderheit zugute.
41223_201709,41223,The Left,201709,,german,per503,Die Folgen: Die Menschen in Deutschland leben unter ihren Möglichkeiten.
41223_201709,41223,The Left,201709,,german,per503,Die Politik der deutschen Regierung in Europa hat verheerende Folgen für die Menschen.
41223_201709,41223,The Left,201709,,german,per503,Die Europäische Union ist heute in einer tiefgreifenden Krise.
41223_201709,41223,The Left,201709,,german,per503,"Dahin haben Sozialkürzungen, Austerität"
41223_201709,41223,The Left,201709,,german,per503,Wir wollen die sozialen Rechte in der EU stärken.
41223_201709,41223,The Left,201709,,german,per503,DIE LINKE steht an der Seite der Armen und Erwerbslosen wie an der Seite der Geflüchteten.
41223_201709,41223,The Left,201709,,german,per503,"DIE LINKE ist die einzige Partei, die für ein anderes Wirtschaftssystem eintritt: für einen wirklichen sozialen"
41223_201709,41223,The Left,201709,,german,per503,Menschen vor Profite.
41223_201709,41223,The Left,201709,,german,per503,Wir leben in einem reichen Land.
41223_201709,41223,The Left,201709,,german,per503,"Aber für viele Menschen ist davon nichts zu spüren: Sie arbeiten, kommen aber kaum über den Monat."
41223_201709,41223,The Left,201709,,german,per503,"Das öffentliche Eigentum schmilzt, das private Eigentum war noch nie so ungleich verteilt wie heute."
41223_201709,41223,The Left,201709,,german,per503,"Was an öffentlichen Angeboten fehlt, muss privat bezahlt werden."
41223_201709,41223,The Left,201709,,german,per503,Viele Menschen können das nicht.
41223_201709,41223,The Left,201709,,german,per503,"Wir leben in einem Land, in dem viele Menschen arm sind."
41223_201709,41223,The Left,201709,,german,per503,Die Schlangen an den Tafeln werden nicht nur am Monatsende immer länger.
41223_201709,41223,The Left,201709,,german,per503,Mehr und mehr Kinder kommen ohne Frühstück in die Schule.
41223_201709,41223,The Left,201709,,german,per503,Klassenfahrten sind oft eine finanzielle Herausforderung.
41223_201709,41223,The Left,201709,,german,per503,Das solidarische Gewebe der Gesellschaft ist dünn geworden.
41223_201709,41223,The Left,201709,,german,per503,"Wir leben in einem Land, in dem viele Menschen reich sind: Rund eine Million sind Millionäre."
41223_201709,41223,The Left,201709,,german,per503,Aber eine Vermögenssteuer wird nicht erhoben.
41223_201709,41223,The Left,201709,,german,per503,"Wenn sich die Schere zwischen Arm und Reich öffnet, bedeutet das auch mehr Druck auf die in der Mitte: Stress und Verunsicherung prägen den Alltag vieler Menschen."
41223_201709,41223,The Left,201709,,german,per503,"Sie erwarten wenig von der Zukunft, von der Rente, von Politik."
41223_201709,41223,The Left,201709,,german,per503,"Viele Menschen haben das Gefühl, dass sie nicht bekommen, was ihnen zusteht."
41223_201709,41223,The Left,201709,,german,per503,Und sie haben Recht.
41223_201709,41223,The Left,201709,,german,per503,Über 25 Jahre lang haben die verschiedenen Bundesregierungen die Gesellschaft entsichert.
41223_201709,41223,The Left,201709,,german,per503,Die Explosion der Mieten in den Städten verschärft die Umverteilung zu Gunsten der Vermögenden.
41223_201709,41223,The Left,201709,,german,per503,"Eine bezahlbare Wohnung zu haben, ist für viele zu einer Existenzfrage geworden."
41223_201709,41223,The Left,201709,,german,per503,"Verdrängung, Entmietung und Verteuerung durch Herausmodernisieren sind an der Tagesordnung."
41223_201709,41223,The Left,201709,,german,per503,Die Städte sind der Spekulation anheimgefallen.
41223_201709,41223,The Left,201709,,german,per503,Die Agenda 2010 und das Hartz IV-System haben Millionen Menschen in den Niedriglohn gestoßen und zur Armut und Bevormundung verurteilt.
41223_201709,41223,The Left,201709,,german,per503,Sie wurden abgehängt.
41223_201709,41223,The Left,201709,,german,per503,Die Interessen der Reichen werden geschützt.
41223_201709,41223,The Left,201709,,german,per503,Ungleichheit setzt sich fest.
41223_201709,41223,The Left,201709,,german,per503,"In der Schule wirkt die soziale Herkunft wieder stärker: Wer arm oder als Arbeiterkind hineingeht, geht in Richtung Niedriglohn heraus."
41223_201709,41223,The Left,201709,,german,per503,Öffentliche und persönliche Sicherheit sind Bestandteil von sozialer Gerechtigkeit.
41223_201709,41223,The Left,201709,,german,per503,"Sicherheit wird immer mehr zu einem Zustand, den man sich leisten können muss."
41223_201709,41223,The Left,201709,,german,per503,Unsicherheit und die soziale Ungleichheit befördern die Suche nach Sündenböcken.
41223_201709,41223,The Left,201709,,german,per503,"Angst und Sorge wachsen, wo Mangel herrscht."
41223_201709,41223,The Left,201709,,german,per604,Wir schaffen ein verlässliches soziales Netz der Gesellschaft
41223_201709,41223,The Left,201709,,german,per503,und stellen eine gerechte Verteilung des Reichtums her.
41223_201709,41223,The Left,201709,,german,per503,"Die Bundesregierung spricht darüber, reiche Erben zu besteuern, tatsächlich werden sie entlastet."
41223_201709,41223,The Left,201709,,german,per503,"Gegen die geballte Macht von Unternehmen, Reichen und ihren politischen Parteien brauchen wir eine Revolution der sozialen Gerechtigkeit."
41223_201709,41223,The Left,201709,,german,per503,"Mehr Zeit zum Leben statt schuften bis zum Umfallen: Wir wollen Arbeit so umverteilen, dass die einen nicht mehr in Stress und Überstunden untergehen und die anderen nicht so viel Arbeit finden, wie sie wollen."
41223_201709,41223,The Left,201709,,german,per503,Und eine gerechtere Verteilung der Tätigkeiten zwischen den Geschlechtern.
41223_201709,41223,The Left,201709,,german,per503,und in Barrierefreiheit.
41223_201709,41223,The Left,201709,,german,per503,Wir schaffen einen sozialen
41223_201709,41223,The Left,201709,,german,per503,Steuern der Konzerne werden wir erhöhen und den Steuervollzug durchsetzen.
41223_201709,41223,The Left,201709,,german,per503,"Auch in der Einkommensteuer wollen wir die unteren und mittleren Einkommen entlasten, die oberen stärker belasten: Wir erhöhen den monatlichen Grundfreibetrag auf 1.050 Euro zu versteuerndes Einkommen."
41223_201709,41223,The Left,201709,,german,per503,"Mit unserem Steuerkonzept werden alle entlastet, die weniger als 7.100 Euro brutto im Monat (Steuerklasse I) verdienen."
41223_201709,41223,The Left,201709,,german,per503,Wir sehen zwei Stufen einer gesonderten Reichensteuer vor: 60 Prozent auf die Teile des zu versteuernden Einkommens oberhalb von rund 260.000 Euro Jahreseinkommen und 75 Prozent auf die oberhalb einer Million Euro.
41223_201709,41223,The Left,201709,,german,per503,Wir kämpfen für gleiche Löhne und gleichwertige Lebensverhältnisse in Ost und West.
41223_201709,41223,The Left,201709,,german,per503,"Wir sind viele, viel mehr, als wir denken: Wir schauen nicht weg, wir stehen auf gegen Unrecht"
41223_201709,41223,The Left,201709,,german,per503,"Viele Menschen sind in Bewegung: für gerechten Welthandel,"
41223_201709,41223,The Left,201709,,german,per503,"gegen Rassismus,"
41223_201709,41223,The Left,201709,,german,per503,"gegen steigende Mieten und Verdrängung,"
41223_201709,41223,The Left,201709,,german,per503,"Um die gleichberechtigte Teilhabe der Beschäftigten zu verbessern, müssen entsprechende Strategien entwickelt und umgesetzt werden (Diversity-Strategien)."
41223_201709,41223,The Left,201709,,german,per503,Auch entsprechende Dienstvereinbarungen müssen abgeschlossen werden.
41223_201709,41223,The Left,201709,,german,per503,Diskriminierungen und Mobbing sind zu ahnden.
41223_201709,41223,The Left,201709,,german,per503,"Für alle Beschäftigtengruppen, die von Diskriminierung betroffen sind oder sein könnten, müssen Gleichstellungspläne erstellt werden."
41223_201709,41223,The Left,201709,,german,per503,DIE LINKE kämpft für eine Umverteilung des Reichtums von den Profiten zu den Löhnen.
41223_201709,41223,The Left,201709,,german,per503,Die Löhne für Gering- und Normalverdienende müssen deutlich steigen!
41223_201709,41223,The Left,201709,,german,per503,Die Bundesregierung hat nichts gegen die Tarifflucht der Unternehmen getan.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen verbindliche Obergrenzen für Manager- und Vorstandsgehälter: Sie dürfen nicht mehr als das Zwanzigfache des niedrigsten Gehalts im Unternehmen betragen.
41223_201709,41223,The Left,201709,,german,per503,Die Jungsozialistinnen und Jungsozialisten in der Schweiz hatten ein Verhältnis von 1 zu 12 gefordert – das ist der nächste Schritt.
41223_201709,41223,The Left,201709,,german,per503,Jahresgehälter über einer halben Million Euro dürfen nicht mehr steuerlich abzugsfähig sein.
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen Wege prüfen, wie sie in Portland (USA) gegangen werden: Dort wird für Unternehmen eine Strafsteuer erhoben, deren Löhne zu weit auseinander gehen."
41223_201709,41223,The Left,201709,,german,per503,"Obergrenzen für Gehälter in Unternehmen sollen dazu beitragen, die Einkommen in der Gesellschaft gerechter zu machen."
41223_201709,41223,The Left,201709,,german,per503,"Wir schlagen vor, dass niemand mehr als 40 Mal so viel verdienen sollte wie das gesellschaftliche^Minimum."
41223_201709,41223,The Left,201709,,german,per503,Das sind derzeit knapp eine halbe Million Euro im Jahr.
41223_201709,41223,The Left,201709,,german,per503,"Um die Lohndiskriminierung von Frauen zu überwinden, braucht es einen grundlegenden Kurswechsel in der Arbeitsmarkt-, Sozial- und Wirtschaftspolitik."
41223_201709,41223,The Left,201709,,german,per503,"Alle Geschlechter müssen die gleichen Chancen haben, einer Erwerbsarbeit nachzugehen."
41223_201709,41223,The Left,201709,,german,per503,"Deshalb schaffen wir familiengerechte Arbeitszeiten, eine Umverteilung der Arbeit, Ausbau von Ganztagsbetreuung in Kitas und Schulen sowie von Angeboten für Menschen mit Pflegebedarf."
41223_201709,41223,The Left,201709,,german,per503,"Die gesellschaftlich unverzichtbare Arbeit mit den Menschen in Kindertagesstätten, in Pflegeberufen und in der sozialen Arbeit, die immer noch mehrheitlich von Frauen geleistet wird, muss anerkannt und besser bezahlt werden!"
41223_201709,41223,The Left,201709,,german,per503,"und eine gerechte Verteilung der gesellschaftlich notwendigen Arbeit, auch zwischen den Geschlechtern."
41223_201709,41223,The Left,201709,,german,per503,"Wenn die Arbeit gerechter verteilt wäre, könnten statt Überstunden und Dauerstress über eine Million Arbeitsplätze in kurzer Vollzeit von 30 bis 35 Stunden geschaffen werden."
41223_201709,41223,The Left,201709,,german,per503,Die gestiegene Produktivität der Arbeit macht es möglich: Wohlstand und mehr Zeit für alle statt hohe Profite für eine Minderheit von Kapitaleigentümern.
41223_201709,41223,The Left,201709,,german,per503,"und die Arbeit, auch zwischen den Geschlechtern, gerecht verteilt werden."
41223_201709,41223,The Left,201709,,german,per503,Das Allgemeine Gleichbehandlungsgesetz muss auch in kirchlichen Einrichtungen Anwendung finden.
41223_201709,41223,The Left,201709,,german,per503,"Das Arbeitsrecht muss sicherstellen, dass ein aus Sicht der Kirchen »fehlendes privates Wohlverhalten« nicht zur Grundlage von Kündigungen in kirchlichen Einrichtungen und Betrieben gemacht werden darf."
41223_201709,41223,The Left,201709,,german,per503,"Das erschwert es vor allem Frauen, sich eine eigenständige Alterssicherung aufzubauen."
41223_201709,41223,The Left,201709,,german,per503,Auch für sie muss gelten: von guter Arbeit zu guter Rente!
41223_201709,41223,The Left,201709,,german,per503,Von dieser Rente würden vor allem Frauen und Ostdeutsche profitieren!
41223_201709,41223,The Left,201709,,german,per503,"Wer ein Gehalt von 10.000 Euro und mehr im Monat hat, muss auch für 10.000 Euro und mehr Beiträge zahlen."
41223_201709,41223,The Left,201709,,german,per503,Die Höhe der Rentenansprüche über dem Doppelten des Durchschnittes soll abgeflacht werden.
41223_201709,41223,The Left,201709,,german,per503,Ungleichheit wird so verschärft.
41223_201709,41223,The Left,201709,,german,per503,Wir wollen die Benachteiligung der ostdeutschen Rentnerinnen und Rentner endlich beenden.
41223_201709,41223,The Left,201709,,german,per503,"Wir fordern eine sofortige Angleichung an das Westniveau, ohne zukünftige Rentnerinnen und Rentner zu benachteiligen (vgl. Kapitel X »Gerechtigkeit für die Menschen in Ostdeutschland«)."
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen neue Perspektiven für Menschen, die derzeit keiner regulären Beschäftigung nachgehen können, auch aufgrund körperlicher oder psychischer Beeinträchtigungen."
41223_201709,41223,The Left,201709,,german,per503,"Damit auch Menschen mit geringen Einkommen rechtlicher Beistand ermöglicht wird, fordern wir den Ausbau der Prozesskosten- und Beratungshilfe."
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen die Kriterien für die Bewilligung, den Einsatz von Einkommen und Vermögen wie auch die Mutwilligkeitsklausel verändern."
41223_201709,41223,The Left,201709,,german,per503,Zudem setzen wir uns für gebührenfreie und unabhängige Beratungsstellen ein.
41223_201709,41223,The Left,201709,,german,per503,Die Mittel für Mobilität müssen den realen Preisen entsprechen.
41223_201709,41223,The Left,201709,,german,per503,Wir treten für ein Sozialticket im öffentlichen Nahverkehr ein.
41223_201709,41223,The Left,201709,,german,per503,Perspektivisch wollen wir einen entgeltfreien öffentlichen Nahverkehr für alle.
41223_201709,41223,The Left,201709,,german,per503,"Wir werden uns niemals damit abfinden, dass in einem der reichsten Länder der Welt Menschen dauerhaft in Armut leben."
41223_201709,41223,The Left,201709,,german,per503,Das leitet auch unser Handeln in möglichen Regierungskoalitionen.
41223_201709,41223,The Left,201709,,german,per503,"Der Armuts- und Reichtumsbericht der Wohlfahrtsverbände zeigt erneut, dass die Armut in Deutschland zunimmt."
41223_201709,41223,The Left,201709,,german,per503,"Besonders von Armut bedroht sind Alleinerziehende, Familien mit drei und mehr Kindern, Erwerbslose und Menschen mit Migrationshintergrund."
41223_201709,41223,The Left,201709,,german,per503,Auch die Kinderarmut ist weiter angestiegen.
41223_201709,41223,The Left,201709,,german,per503,Wir schaffen gleiche Chancen für alle Kinder!
41223_201709,41223,The Left,201709,,german,per503,Diese beinhaltet die kostenfreie Nutzung des öffentlichen Nahverkehrs und kostenfreien Zugang zu Kultur- und Bildungseinrichtungen.
41223_201709,41223,The Left,201709,,german,per503,Vielerorts fallen die Angebote für Kinder und Jugendliche den kommunalen Schuldenbremsen zum Opfer.
41223_201709,41223,The Left,201709,,german,per503,"Wenn nur noch »zwingend notwendige« Aufgaben übernommen werden, leiden die Angebote, die Kinder und Jugendliche z.B. in ihrer kulturellen Selbstbestimmung unterstützen sollen."
41223_201709,41223,The Left,201709,,german,per503,Soziale Ungleichheiten der Herkunftsfamilien schlagen dann stärker durch.
41223_201709,41223,The Left,201709,,german,per503,und sie werden vor Ausgrenzung und Diskriminierung geschützt.
41223_201709,41223,The Left,201709,,german,per503,Allen Kindern und Jugendlichen werden gute Teilhabe- und Entfaltungsmöglichkeiten geboten.
41223_201709,41223,The Left,201709,,german,per503,Jedes Kind ist uns gleich viel wert: Aktuell können wohlhabende Eltern für ihre Kinder einen höheren Betrag steuerlich geltend machen als Eltern mit geringerem Einkommen an Kindergeld bekommen.
41223_201709,41223,The Left,201709,,german,per604,"Familie ist da, wo Menschen Verantwortung füreinander übernehmen: Als Lebensgemeinschaft, EinEltern-Familie, als Klein- oder Großfamilie, als Ehepaar, als Mehrgenerationenhaushalt oder in anderen Formen der Gemeinschaft."
41223_201709,41223,The Left,201709,,german,per604,"Familie ist da, wo Menschen füreinander da sind, gleichgültig welchen Geschlechts."
41223_201709,41223,The Left,201709,,german,per604,"Rechte und konservative Politikerinnen und Politiker greifen die Gleichberechtigung der Frauen an, wollen gleichgeschlechtliche Partnerschaften schlechter stellen und propagieren ein Familienbild des vorletzten Jahrhunderts."
41223_201709,41223,The Left,201709,,german,per604,DIE LINKE steht für eine emanzipatorische und zukunftsweisende Familienpolitik.
41223_201709,41223,The Left,201709,,german,per604,"Familienpolitik muss darauf zielen, allen Menschen ein gutes, planbares Leben ohne Zukunftsangst zu ermöglichen."
41223_201709,41223,The Left,201709,,german,per604,Wir wollen Alleinerziehende – Ein-Eltern-Familien – stärken.
41223_201709,41223,The Left,201709,,german,per604,Sie machen einen groBen Anteil der Familien aus.
41223_201709,41223,The Left,201709,,german,per503,"Sie sind zugleich am stärksten von Armut betroffen und werden vielfältig diskriminiert: beim Zugang zu Ausbildung und Arbeit, Teilhabe am öffentlichen Leben und Chancengerechtigkeit für Kinder in der Bildung."
41223_201709,41223,The Left,201709,,german,per503,Hier sehen wir dringenden Handlungsbedarf.
41223_201709,41223,The Left,201709,,german,per604,"Alleinerziehende benötigen mehr Unterstützung, um ins Berufsleben zurückzukehren oder um eine Ausbildung abzuschlieBen."
41223_201709,41223,The Left,201709,,german,per604,"Entsprechende Förderung, Weiterbildungsangebote und Angebote zu sozialer Vernetzung wollen wir verbessern."
41223_201709,41223,The Left,201709,,german,per604,Alleinerziehende brauchen schnelle und unbürokratische Hilfe.
41223_201709,41223,The Left,201709,,german,per503,Soziale Ungerechtigkeit macht krank.
41223_201709,41223,The Left,201709,,german,per503,Als Folge eines starken Konkurrenzdrucks nehmen nicht nur psychische Erkrankungen zu.
41223_201709,41223,The Left,201709,,german,per503,"Generell gilt: Wer arm ist, ist häufiger krank und stirbt früher."
41223_201709,41223,The Left,201709,,german,per503,Die Gesundheitsreformen der letzten Regierungen haben die Ungerechtigkeit im Gesundheitssystem verschärft.
41223_201709,41223,The Left,201709,,german,per503,"Unternehmen wurden entlastet, Versicherte müssen allein für steigende Kosten aufkommen."
41223_201709,41223,The Left,201709,,german,per503,Gleichzeitig machen Pharmaindustrie und Krankenhauskonzerne Milliardenprofite mit Versichertengeldern.
41223_201709,41223,The Left,201709,,german,per503,"Leistungen wurden gekürzt, Zuzahlungen und Zusatzbeiträge für die Versicherten eingeführt."
41223_201709,41223,The Left,201709,,german,per503,"Wir setzen auf eine solidarische Gesundheitsversicherung, in die alle einzahlen."
41223_201709,41223,The Left,201709,,german,per503,Die Zwei-KlassenMedizin wollen wir überwinden.
41223_201709,41223,The Left,201709,,german,per503,"Zuzahlungen und Leistungsausschlüsse wie etwa beim Zahnersatz und bei Brillen, bei Arzneimitteln und im Krankenhaus oder bei der Physiotherapie bilden eine zusätzliche Hürde für einkommensarme Menschen."
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen das Gesundheitswesen von Barrieren befreien: Hindernisse beim Zugang zu Arztpraxen und Krankenhäusern müssen beseitigt, Untersuchungstechniken und Behandlungsmethoden den besonderen Bedürfnissen von Menschen mit Behinderungen angepasst werden."
41223_201709,41223,The Left,201709,,german,per503,Wir wollen auch die Kommunikation den besonderen Bedürfnissen von Menschen mit Behinderungen anpassen: leichte Sprache und verständliche Patienteninformationen müssen selbstverständlich werden.
41223_201709,41223,The Left,201709,,german,per503,Von Gerechtigkeit in der Finanzierung des Gesundheitssystems kann heute keine Rede mehr sein.
41223_201709,41223,The Left,201709,,german,per503,Einige Hunderttausend Menschen haben immer noch keinen Krankenversicherungsschutz – zehn Jahre nach Einführung der Krankenversicherungspflicht!
41223_201709,41223,The Left,201709,,german,per503,"Die paritätische Finanzierung wurde abgeschafft, steigende Kosten müssen allein die Versicherten tragen, der Arbeitgeberanteil ist eingefroren."
41223_201709,41223,The Left,201709,,german,per503,"Zuzahlungen und Zusatzbeiträge belasten die Versicherten, sie sind sozial ungerecht und für viele kaum leistbar."
41223_201709,41223,The Left,201709,,german,per503,"Besserverdienende, falls sie überhaupt gesetzlich versichert sind, zahlen einen kleineren Anteil ihres Einkommens als Menschen mit einem durchschnittlichen Lohn oder Geringverdienende."
41223_201709,41223,The Left,201709,,german,per503,"Einkommen wie Aktiengewinne sind von Beiträgen ausgenommen, auf Lohneinkommen müssen Beiträge gezahlt werden."
41223_201709,41223,The Left,201709,,german,per503,Wir wollen Arbeitseinkommen nicht weiter benachteiligen und keine Ausnahmen für Kapitaleinkommen und Gewinne.
41223_201709,41223,The Left,201709,,german,per503,"Auch die Benachteiligung von kleinen und mittleren Einkommen wollen wir beenden, dazu wird die Beitragsbemessungsgrenze abgeschafft."
41223_201709,41223,The Left,201709,,german,per503,Versicherte mit einem Einkommen oberhalb der bisherigen Beitragsbemessungsgrenze werden mit ihrem gesamten Einkommen in die solidarische Finanzierung einbezogen.
41223_201709,41223,The Left,201709,,german,per503,"Das Prinzip lautet: Alle zahlen ein, damit es für alle besser und bezahlbar wird."
41223_201709,41223,The Left,201709,,german,per503,"So kann der Beitragssatz von derzeit durchschnittlich 15,7 Prozent (2017) dauerhaft auf unter zwölf Prozent abgesenkt werden, ohne Leistungen zu kürzen."
41223_201709,41223,The Left,201709,,german,per503,"Ökonomischer Wettbewerb zwischen Krankenhäusern führt dazu, dass zwischen lukrativen Patientinnen und Patienten und solchen, mit denen kein Gewinn zu machen ist, unterschieden wird."
41223_201709,41223,The Left,201709,,german,per503,"Viele Patientinnen und Patienten fragen sich, ob eine Behandlung aus ökonomischen Gründen erfolgt oder unterlassen wird."
41223_201709,41223,The Left,201709,,german,per503,"Stationen werden geschlossen, wenn sie sich nicht lohnen, obwohl sie gebraucht werden."
41223_201709,41223,The Left,201709,,german,per503,"Das System der Fallpauschalen (DRGs) zwingt Krankenhäuser dazu, mit dem wenigsten Personal in der kürzesten Zeit die meisten und schwersten »Fälle« zu behandeln, um nicht in die roten Zahlen zu geraten."
41223_201709,41223,The Left,201709,,german,per503,Wir wollen die bessere Bezahlung für die Behandlung von Privatversicherten und damit ungleiche Wartezeiten abschaffen.
41223_201709,41223,The Left,201709,,german,per503,Psychisch kranke Menschen wollen wir vor dem Gesetz und in den Sozialversicherungen gleichstellen und ihnen Zugang zu unserem öffentlich geförderten Beschäftigungssektor ermöglichen (vgl. Kapitel III »Soziale Sicherheit«).
41223_201709,41223,The Left,201709,,german,per503,Das Gesundheitswesen wollen wir konsequent von Barrieren befreien.
41223_201709,41223,The Left,201709,,german,per503,"Das bedeutet nicht nur, Hindernisse beim Zugang zu Arztpraxen und Krankenhäusern zu beseitigen, sondern auch Untersuchungstechniken und Kommunikation den besonderen Bedürfnissen von Menschen mit Behinderungen anzupassen."
41223_201709,41223,The Left,201709,,german,per503,Leichte Sprache und verständliche Patienteninformationen müssen selbstverständlich werden.
41223_201709,41223,The Left,201709,,german,per503,– unabhängig von ihrem Einkommen und ihrer Erkrankung.
41223_201709,41223,The Left,201709,,german,per503,Im Gegenteil: Wir haben ein Zwei-Klassen-System in der Pflege.
41223_201709,41223,The Left,201709,,german,per503,"Immer mehr Menschen können sich gute Pflege nicht leisten, müssen sich verschulden oder geraten in die Sozialhilfe."
41223_201709,41223,The Left,201709,,german,per503,Das ist für ein reiches Land wie Deutschland ein Armutszeugnis.
41223_201709,41223,The Left,201709,,german,per503,Die vorhandenen Pflegeangebote sind unübersichtlich und für viele unerschwinglich.
41223_201709,41223,The Left,201709,,german,per503,Pflegeleistungen werden teuer gekauft oder durch Laien unbezahlt erbracht.
41223_201709,41223,The Left,201709,,german,per503,Vor allem Frauen arbeiten in der Pflege.
41223_201709,41223,The Left,201709,,german,per503,Die Lohnunterschiede zwischen einzelnen Regionen sind enorm.
41223_201709,41223,The Left,201709,,german,per503,DIE LINKE will einen grundlegenden Wandel: Gute Pflege soll ein verbindliches Recht für alle werden.
41223_201709,41223,The Left,201709,,german,per503,"Die Entscheidung darf nicht vom Geldbeutel, vom Wohnort oder von der Herkunft abhängig sein."
41223_201709,41223,The Left,201709,,german,per503,Keine Pflegeleistung darf aus Kostengründen verweigert werden.
41223_201709,41223,The Left,201709,,german,per503,Das gilt auch für die Entscheidung über den Sterbeort.
41223_201709,41223,The Left,201709,,german,per503,Die Pflege soll gerecht finanziert
41223_201709,41223,The Left,201709,,german,per503,"Mit einer solidarischen Pflegeversicherung, in die alle einzahlen, wollen wir die finanziellen Lasten gerecht auf alle Schultern verteilen: auch privat Versicherte, Beamtinnen und Beamte, Abgeordnete und Selbständige müssen entsprechend ihres Einkommens in die solidarische Pflegeversicherung einzahlen – ohne eine Beitragsbemessungsgrenze, die Millionäre schont."
41223_201709,41223,The Left,201709,,german,per503,gerechte und zukunftsfeste Finanzierung.
41223_201709,41223,The Left,201709,,german,per503,um regionale Leistungs- und Lohnunterschiede abzubauen.
41223_201709,41223,The Left,201709,,german,per503,Sie brauchen barrierefreie und bezahlbare Wohnangebote.
41223_201709,41223,The Left,201709,,german,per503,"Die Rechte von Menschen mit Pflegebedarf, pflegenden Angehörigen und Beschäftigten in der Pflege wollen wir stärken."
41223_201709,41223,The Left,201709,,german,per503,"Ihre Interessenvertretungen brauchen Antrags- und Stimmrechte in allen gesetzlich vorgeschriebenen Gremien, insbesondere im Qualitätsausschuss auf Bundesebene und in regionalen Pflegekonferenzen."
41223_201709,41223,The Left,201709,,german,per503,Reichtum und Armut in Deutschland nehmen zu.
41223_201709,41223,The Left,201709,,german,per503,"Die reichsten zehn Prozent besitzen weit mehr als die Hälfte des gesellschaftlichen Reichtums, die untere Hälfte der Bevölkerung besitzt gerade mal ein Prozent."
41223_201709,41223,The Left,201709,,german,per503,Deutschland ist eines von vier Ländern mit den meisten Millionärinnen und Millionären.
41223_201709,41223,The Left,201709,,german,per503,"Über eine Million Menschen besitzen mehr als eine Million Euro (1,2 Millionen Menschen besitzen über eine Million US-Dollar)."
41223_201709,41223,The Left,201709,,german,per503,Aber eine Vermögensteuer wird nicht erhoben.
41223_201709,41223,The Left,201709,,german,per503,"Wer viel hat, kann es leicht vermehren."
41223_201709,41223,The Left,201709,,german,per503,"Auf Gewinne aus Kapital und Aktien wird eine Billigsteuer erhoben, weniger als die Hälfte von dem, was unter Helmut Kohl gezahlt wurde."
41223_201709,41223,The Left,201709,,german,per503,"Wer hingegen wenig oder nichts hat, zahlt mehr und mehrfach: Lohnsteuer kann man nicht hinterziehen, sie wird sofort abgezogen."
41223_201709,41223,The Left,201709,,german,per503,Die Mehrwertsteuer trifft prozentual Menschen mit niedrigem Einkommen stärker.
41223_201709,41223,The Left,201709,,german,per503,"Weil öffentliches Eigentum privatisiert wurde, müssen viele Dienstleistungen privat bezahlt werden."
41223_201709,41223,The Left,201709,,german,per503,Hier würden die Einnahmen aus einer Vermögensteuer besonders helfen: Sie geht an die Länder und kann die öffentliche Infrastruktur stärken.
41223_201709,41223,The Left,201709,,german,per503,Wir halten dagegen.
41223_201709,41223,The Left,201709,,german,per503,"Mehr Gerechtigkeit und eine starke öffentliche Daseinsvorsorge gibt es nur, wenn die Unteren entlastet werden – und die Oberen stärker belastet."
41223_201709,41223,The Left,201709,,german,per503,"Hohe Vermögen und Einkommen, Erbschaften und Gewinne aus Kapital und Aktien müssen stärker besteuert werden."
41223_201709,41223,The Left,201709,,german,per503,Wir wollen solidarische
41223_201709,41223,The Left,201709,,german,per503,"Profit, Privatisierung und Preisdruck beschädigen die sozialen Grundlagen der Demokratie."
41223_201709,41223,The Left,201709,,german,per503,"Unser Programm für eine Zukunft, für die es sich zu kämpfen lohnt, ist kein Wunschdenken."
41223_201709,41223,The Left,201709,,german,per503,Es ist nicht unrealistisch.
41223_201709,41223,The Left,201709,,german,per503,"Es ist machbar und wir wissen, wie wir es bezahlen werden."
41223_201709,41223,The Left,201709,,german,per503,"Es ist genug für alle da, wenn alle genug beisteuern."
41223_201709,41223,The Left,201709,,german,per503,"Wir wollen, dass Vermögen ab einer Million Euro mit fünf Prozent besteuert werden."
41223_201709,41223,The Left,201709,,german,per503,Die erste Million ist davon freigestellt.
41223_201709,41223,The Left,201709,,german,per503,"Wir stellen sicher, dass Privatvermögen nicht in Betriebsvermögen »versteckt« wird und dass Betriebsvermögen in ausländischem Eigentum ebenso besteuert wird wie inländische Eigentümer."
41223_201709,41223,The Left,201709,,german,per503,Eine solche Vermögensteuer würde 80 Milliarden Euro Mehreinnahmen im Jahr bringen.
41223_201709,41223,The Left,201709,,german,per503,Erbschaftsteuer: Reichtum wird vererbt – meist ohne dass nennenswerte Steuern bezahlt werden.
41223_201709,41223,The Left,201709,,german,per503,Wir werden die Erbschaftssteuer auf hohe Erbschaften erhöhen.
